user,value
762,11
657,41
522,27
771,26
761,11
723,22
514,41
211,27
643,26
493,24
883,41
176,41
403,42
535,11
746,42
722,22
271,41
217,11
264,18
600,26
589,22
562,42
516,39
277,42
582,42
460,30
677,42
685,26
708,20
593,22
651,26
627,20
873,42
34,23
472,11
838,31
95,10
114,44
210,23
443,20
531,22
578,11
575,42
740,42
152,11
290,42
435,24
224,22
708,42
953,11
714,11
49,26
832,39
335,42
45,27
114,18
751,42
290,22
572,42
72,11
890,21
418,42
534,16
224,42
222,30
908,42
828,22
330,34
819,26
152,26
146,22
134,11
755,11
328,22
356,11
940,24
491,15
16,26
275,11
131,11
709,11
185,24
363,26
854,41
234,20
226,47
448,42
131,4
303,41
154,39
879,44
744,11
292,41
310,23
782,22
474,5
412,22
777,46
98,42
366,11
170,11
902,41
553,26
245,11
375,41
209,22
416,20
187,39
368,11
744,22
880,11
438,27
639,11
689,11
472,18
168,42
965,22
914,3
372,40
734,20
463,11
581,41
425,34
420,15
601,11
283,11
482,34
773,26
166,42
461,11
760,22
299,11
254,41
474,22
619,11
336,27
56,10
149,11
583,27
290,11
113,41
76,47
558,42
18,34
543,22
606,12
938,34
725,11
525,26
675,39
158,11
506,42
542,15
586,23
772,22
316,18
870,34
784,27
151,25
365,11
217,42
369,42
478,46
479,26
28,11
628,15
6,42
308,20
435,27
752,26
519,20
754,7
242,13
150,25
56,34
862,11
257,42
801,42
72,2
126,11
351,25
667,11
571,9
697,23
154,26
537,26
474,26
482,3
427,20
29,39
598,48
889,11
785,11
0,42
922,42
457,11
735,40
308,22
582,27
144,21
331,26
346,42
624,20
615,18
187,11
773,26
64,26
906,7
340,27
897,11
421,42
223,41
295,22
443,11
814,26
57,42
541,42
855,20
263,22
552,42
123,11
218,11
366,18
519,39
482,11
114,11
778,18
115,21
20,11
349,20
172,20
383,27
650,42
116,26
875,11
646,42
934,26
916,11
910,44
78,12
735,34
526,25
698,25
999,39
380,26
96,39
792,42
159,11
125,22
272,42
286,26
71,22
901,42
976,11
525,42
397,27
484,27
547,42
110,34
805,42
221,42
291,42
609,11
555,15
828,11
8,21
985,15
224,25
229,26
843,11
51,22
694,2
559,47
751,22
520,26
537,22
779,26
11,25
912,12
867,3
36,42
436,22
221,11
125,13
114,22
975,22
553,25
910,42
204,42
352,39
260,27
127,26
436,42
503,36
66,27
958,5
639,22
292,42
53,35
80,11
572,44
495,26
73,22
771,41
629,11
895,25
893,23
105,42
657,22
829,22
256,42
81,42
675,9
115,20
697,41
398,42
488,11
650,11
497,23
895,25
854,11
652,11
322,19
17,22
220,27
278,42
242,11
437,27
852,26
374,32
692,25
121,36
842,11
513,42
10,36
83,18
106,42
880,31
928,42
426,24
854,25
461,42
899,42
717,27
183,11
130,22
880,22
454,42
888,27
33,22
325,11
636,22
409,42
379,22
800,27
289,11
999,9
550,44
241,44
674,11
579,22
157,11
163,22
666,27
94,18
968,14
463,44
591,45
448,26
406,28
645,11
36,22
496,20
540,23
132,11
684,42
376,15
602,11
727,42
803,22
495,26
151,27
373,42
911,20
452,34
274,18
963,42
708,22
624,41
745,32
173,11
392,11
426,42
559,23
587,42
30,11
285,11
807,6
279,11
700,11
547,11
740,31
310,25
151,47
173,42
74,11
372,22
559,9
255,42
577,41
807,34
140,11
469,11
561,42
757,26
529,11
346,11
891,42
48,15
686,26
48,11
894,11
806,15
602,27
501,31
448,11
798,22
133,5
730,27
148,26
557,8
981,11
843,11
768,15
833,11
173,25
973,22
919,20
292,26
733,11
693,22
645,42
964,39
928,18
72,11
589,34
294,11
497,11
577,42
234,40
707,42
845,42
672,42
699,26
654,22
790,27
903,11
284,39
68,41
668,11
663,22
445,27
36,39
355,27
507,40
536,22
898,42
247,42
893,11
558,11
582,46
487,11
730,11
439,42
969,27
222,42
368,18
672,44
82,26
566,41
87,40
693,11
324,39
254,11
622,22
860,26
773,11
360,11
238,34
599,20
957,41
347,27
509,9
836,20
536,22
417,42
955,22
944,44
242,8
329,42
152,33
984,42
823,42
918,41
349,11
227,22
376,42
683,11
929,20
752,8
45,42
23,39
806,11
302,26
287,36
8,22
737,0
91,13
727,18
595,6
594,42
303,26
36,22
324,24
117,26
815,20
99,47
771,25
357,20
994,11
596,11
758,11
83,42
196,42
239,42
590,42
191,24
623,23
629,26
230,39
25,11
762,26
530,11
113,42
194,22
938,44
367,42
308,11
818,22
202,21
669,21
345,42
647,18
839,13
665,44
549,27
838,22
839,18
549,27
747,26
41,11
115,39
80,11
458,45
905,42
927,11
777,14
501,11
673,9
24,18
756,39
710,42
976,42
602,39
259,42
654,34
841,22
42,11
337,18
24,40
871,42
407,34
43,39
892,42
396,41
406,41
15,11
52,39
522,21
741,18
802,42
248,20
909,19
921,11
402,39
265,42
615,22
669,11
477,26
984,27
14,39
44,22
547,18
369,42
448,42
353,41
630,34
517,11
30,18
877,11
950,0
855,11
196,11
145,11
523,11
666,42
443,11
59,27
839,23
225,39
854,42
876,1
167,26
133,27
552,21
453,11
854,11
102,42
357,34
486,42
512,11
139,11
962,41
736,42
654,22
616,11
972,27
508,11
262,11
212,42
32,14
47,42
623,11
507,26
325,21
506,11
95,9
821,41
476,26
463,11
124,44
105,41
931,11
839,47
160,40
621,42
251,20
673,24
764,24
608,11
467,31
919,18
27,27
26,23
375,11
727,42
304,48
398,40
540,41
790,41
916,20
460,41
77,42
551,10
749,11
586,42
858,24
834,42
281,11
620,27
785,14
846,23
37,26
123,22
972,11
242,42
514,27
698,25
822,41
51,2
702,24
258,1
267,11
924,24
33,22
444,33
865,25
644,42
473,42
496,42
89,42
751,27
724,42
589,8
966,22
909,18
207,26
296,26
698,11
267,26
367,18
3,42
351,11
372,11
651,39
47,11
743,20
923,42
508,22
850,27
88,42
620,11
346,11
833,11
830,41
730,41
923,11
253,42
925,42
852,48
579,42
74,39
853,14
128,22
551,15
391,41
91,42
505,18
903,22
525,14
768,14
554,9
529,49
795,26
786,22
345,42
388,34
622,34
406,27
944,40
723,11
809,42
51,11
368,26
354,11
370,9
724,22
901,11
325,11
791,26
61,41
103,34
242,42
921,11
748,10
333,26
374,11
527,39
543,42
452,42
38,27
394,34
982,27
754,27
133,22
492,34
932,21
54,22
571,40
306,34
798,25
404,34
25,18
933,39
429,42
43,11
114,22
288,41
675,22
128,42
721,18
779,42
604,45
93,11
522,11
185,24
184,39
932,26
778,27
982,11
225,20
896,39
238,13
762,27
901,42
60,4
317,11
4,34
278,11
828,11
212,22
485,11
654,22
687,42
638,20
427,42
823,30
991,44
707,42
657,26
137,27
772,20
830,42
317,23
768,42
516,9
626,15
497,42
679,25
698,44
790,42
547,42
140,11
587,40
633,16
900,39
763,11
55,42
51,42
700,42
893,20
103,19
177,39
666,20
883,18
220,23
271,14
69,42
732,22
178,39
783,11
939,22
675,27
32,11
79,22
539,42
176,27
505,42
72,47
282,42
984,11
483,11
903,9
216,23
219,26
760,11
43,11
390,27
711,47
529,42
906,42
265,36
660,11
852,44
974,26
382,7
726,25
900,48
204,22
600,11
862,42
513,18
18,24
514,47
24,27
470,42
467,11
936,11
312,15
840,26
922,42
540,34
114,20
921,26
657,35
673,13
359,42
467,42
674,42
472,18
840,11
122,11
352,11
288,27
421,42
357,11
215,11
549,32
700,11
595,11
236,11
63,11
578,39
786,34
187,27
347,22
507,11
989,44
564,44
741,41
283,22
918,22
298,34
390,22
466,11
883,40
257,11
311,48
25,7
894,42
320,1
621,27
389,11
972,41
939,40
593,11
947,42
990,22
483,22
178,11
518,23
237,19
711,21
583,11
275,11
631,18
79,18
564,20
207,11
767,42
860,3
480,21
887,39
545,23
539,25
885,39
807,39
730,42
349,18
451,11
842,42
840,42
175,42
238,34
332,11
213,42
849,18
276,39
990,42
140,22
725,9
582,42
862,11
489,26
604,26
995,15
922,11
683,18
845,26
139,11
5,18
414,5
681,30
963,43
621,11
351,15
893,22
193,11
218,4
29,11
890,11
285,39
871,26
796,26
834,26
63,42
117,11
860,34
1,42
531,26
616,42
786,11
577,44
863,11
403,18
784,42
783,11
875,20
265,42
551,22
258,11
534,36
555,11
255,42
167,11
482,36
444,42
78,22
240,11
621,41
612,21
792,22
531,44
878,31
509,11
438,26
17,23
539,42
454,42
726,42
720,11
383,39
960,26
168,24
520,41
831,11
187,26
871,40
555,22
600,11
537,11
171,20
747,27
752,8
461,48
358,39
151,11
89,27
499,11
328,22
913,11
36,42
718,27
871,22
35,26
770,11
558,42
275,42
954,13
341,42
669,42
164,22
17,11
50,42
739,31
123,41
588,10
645,34
749,40
829,18
942,22
800,7
520,22
995,39
216,27
178,22
681,34
900,26
51,24
21,25
498,42
354,26
397,42
344,42
964,26
407,11
150,42
566,22
223,11
656,27
920,21
963,6
785,11
999,11
831,42
750,25
896,41
696,42
959,24
637,22
566,11
344,42
469,25
660,26
242,11
844,42
236,39
980,34
974,18
217,44
235,42
34,39
234,11
843,7
760,10
86,42
979,22
342,20
215,40
988,44
931,22
713,11
877,39
372,27
598,11
275,6
684,34
816,11
175,48
821,11
220,42
70,41
110,26
915,39
972,11
90,42
809,42
911,31
37,25
996,11
854,31
351,41
821,42
676,20
221,34
224,40
334,21
601,42
567,11
646,26
359,35
65,11
347,26
745,22
383,9
252,14
494,26
972,22
655,42
556,22
526,28
358,13
144,11
347,42
740,42
573,42
946,11
911,42
640,42
417,22
34,32
207,11
289,39
41,44
96,27
646,22
54,11
25,11
923,25
817,25
956,11
522,10
945,11
642,11
677,42
167,42
252,34
461,24
583,42
550,22
939,18
895,22
653,42
531,11
836,42
315,26
994,1
682,11
217,42
416,15
265,47
788,26
613,26
294,18
612,24
388,26
253,11
760,34
145,42
895,27
636,42
995,22
254,18
234,22
711,11
466,25
984,11
478,20
514,42
962,22
146,44
895,11
758,11
551,40
504,42
857,42
945,20
84,39
159,22
901,5
490,31
118,46
166,18
307,11
797,39
475,24
486,42
28,39
186,40
314,20
982,31
785,42
532,30
380,41
386,24
596,48
21,26
272,42
779,42
749,15
882,21
361,26
904,27
896,33
428,25
164,40
882,20
914,22
861,11
258,42
9,42
357,11
102,11
337,41
660,26
67,1
420,28
146,24
84,11
490,42
130,40
14,7
797,22
230,34
928,42
848,7
76,41
584,42
536,11
550,26
530,42
119,39
870,39
968,11
91,42
176,39
858,11
513,42
808,22
181,23
119,41
914,34
476,42
468,46
983,41
380,42
468,41
145,11
194,32
575,42
662,11
921,42
557,11
72,23
304,11
744,44
394,42
886,11
261,34
438,11
733,22
691,27
973,11
370,11
529,11
385,41
821,11
921,25
654,42
476,11
882,42
577,26
661,18
939,2
239,11
470,47
298,42
870,7
571,42
20,11
73,26
150,11
768,11
352,11
500,22
669,25
942,22
482,27
546,34
615,15
599,42
776,25
610,11
125,22
247,24
91,42
804,42
500,39
599,9
969,22
405,42
573,42
620,42
321,22
205,27
486,27
979,42
118,11
737,34
696,26
369,3
104,11
352,24
930,34
799,10
638,42
124,40
311,42
315,22
421,25
284,42
395,14
232,11
717,42
5,7
244,26
795,7
333,11
190,42
781,11
492,11
631,26
427,20
845,11
660,9
898,20
307,22
801,20
572,11
155,11
240,11
340,11
635,42
538,20
387,2
568,39
11,11
719,11
3,26
569,42
509,20
853,22
67,11
705,26
219,11
707,11
457,11
496,26
517,42
286,20
999,26
275,11
692,22
686,11
356,22
643,42
799,42
295,22
237,11
592,30
49,42
39,11
878,36
23,27
2,11
741,23
189,42
112,39
408,22
821,25
636,41
684,42
125,49
883,19
266,11
639,27
598,26
259,12
417,43
289,34
566,42
335,41
170,20
134,42
104,42
120,22
941,11
544,22
416,27
954,32
483,8
862,42
432,41
82,23
215,34
740,42
597,26
72,27
474,40
551,42
529,42
322,42
381,11
963,42
715,42
28,34
841,14
146,42
446,44
890,11
657,11
207,15
185,12
227,26
857,40
48,23
135,42
360,42
171,21
475,42
565,34
374,44
168,21
590,30
221,22
810,42
905,26
196,21
976,44
697,22
835,41
853,11
947,39
351,2
886,25
744,42
821,34
595,27
697,11
53,3
536,11
864,11
848,48
571,7
981,7
30,27
738,11
134,27
799,20
127,42
896,42
414,42
267,42
792,26
503,9
349,11
716,11
817,48
290,39
923,36
276,9
479,42
172,23
610,23
472,40
76,42
915,11
904,42
946,35
590,11
501,42
966,25
742,25
804,21
987,11
781,39
117,42
525,28
475,11
5,42
241,42
383,9
948,11
822,42
184,39
942,11
716,39
945,11
789,42
901,27
140,23
353,42
753,24
564,11
27,20
722,44
247,39
593,11
411,41
88,39
504,40
703,1
732,41
497,42
253,44
804,42
431,22
359,9
963,44
628,26
184,28
567,22
89,34
560,23
948,15
162,11
539,26
691,15
240,42
265,7
640,11
113,42
468,24
922,42
679,11
67,24
66,34
394,25
878,23
569,39
582,11
50,3
593,42
804,26
136,22
383,11
512,42
423,41
320,44
310,42
472,40
455,26
962,20
754,42
397,42
781,22
131,22
550,13
347,26
961,22
786,26
402,27
604,26
800,24
25,27
311,36
415,11
501,26
252,26
377,11
983,26
708,42
537,26
54,44
629,27
499,15
166,8
26,26
683,34
933,22
109,24
473,42
215,11
782,42
839,11
74,46
429,42
653,7
626,42
280,42
241,27
457,42
182,25
113,42
96,26
567,44
981,42
689,11
282,42
22,27
506,11
732,11
799,42
187,42
696,39
726,27
397,11
500,27
505,6
837,22
938,11
358,42
76,41
463,22
479,34
394,41
443,23
100,22
377,22
29,27
98,39
145,44
117,36
453,11
845,48
649,42
690,42
197,26
404,25
824,42
111,20
676,11
284,11
552,39
588,30
718,14
388,42
749,42
299,22
761,11
95,42
502,31
967,11
857,27
926,39
62,42
966,47
340,42
70,42
150,11
712,11
380,11
124,11
321,27
859,42
125,27
314,31
572,26
554,11
540,11
898,42
844,11
151,22
611,11
892,27
213,17
970,11
839,14
15,11
981,41
638,11
893,11
279,46
698,18
798,11
546,42
994,22
412,11
541,26
894,22
879,30
301,42
509,11
762,46
559,40
739,34
291,23
973,20
418,2
505,42
956,20
576,27
310,11
773,11
68,26
47,42
338,11
873,10
590,11
220,44
279,25
975,26
732,27
916,8
470,15
724,20
19,21
215,41
651,40
212,9
226,42
377,25
741,41
373,26
778,24
74,31
807,26
448,27
237,11
528,11
954,42
966,42
115,22
639,11
702,11
960,22
978,25
255,41
521,42
111,11
582,11
101,42
327,16
300,23
461,42
888,49
7,37
279,42
62,26
932,11
515,42
309,34
687,23
499,11
613,11
821,40
292,11
356,42
58,11
419,18
251,23
260,18
276,11
222,34
88,11
394,11
386,34
217,9
966,42
394,25
890,27
975,11
851,42
915,26
116,40
928,22
740,11
547,11
668,22
370,11
3,24
955,26
44,11
746,26
407,27
382,20
880,41
355,40
913,9
662,41
940,42
83,33
347,42
931,11
341,42
196,41
334,25
7,22
107,42
513,42
147,11
725,41
158,22
710,26
671,42
501,11
347,11
153,5
707,11
595,42
433,26
91,28
924,11
45,14
552,27
449,25
46,22
940,42
867,18
754,22
481,42
761,22
282,22
463,11
809,11
992,11
143,11
269,41
362,11
873,11
771,11
519,22
455,11
952,25
608,27
768,48
233,42
237,41
71,18
170,42
5,8
262,44
192,18
765,11
258,20
281,42
171,11
687,15
589,42
202,42
941,26
967,43
104,22
932,20
576,11
454,41
379,26
886,26
157,27
761,42
479,11
9,22
628,11
84,20
252,9
323,42
321,42
97,26
503,11
880,44
804,42
308,23
977,26
34,11
734,21
39,42
747,18
37,11
845,11
880,42
473,21
134,26
514,41
556,20
13,26
425,15
119,11
10,11
521,42
790,36
144,42
146,21
12,27
31,11
804,26
705,44
824,11
556,25
834,26
923,11
491,42
932,1
539,34
866,26
468,26
808,26
515,41
843,18
553,42
456,39
449,23
47,9
912,26
996,41
291,11
571,42
186,18
735,23
775,11
446,41
574,42
623,9
207,11
710,11
891,18
619,39
664,39
225,11
477,39
993,12
950,15
851,42
683,42
274,11
490,26
79,11
507,26
474,11
222,11
442,26
525,10
964,26
955,49
957,26
382,40
941,46
602,42
663,37
240,26
460,26
736,18
865,20
310,23
163,26
179,11
740,11
239,18
191,41
477,11
910,40
940,41
703,24
327,27
46,42
29,44
271,40
840,15
454,11
292,25
511,39
180,22
601,25
445,26
270,26
187,11
620,26
204,42
401,42
840,39
802,41
697,23
751,11
909,14
91,42
126,27
45,42
283,18
506,42
999,6
327,42
370,22
219,42
508,42
645,26
657,22
259,42
594,22
607,22
908,42
723,42
952,11
993,11
417,26
137,23
406,26
58,27
938,22
265,27
406,22
553,42
545,11
518,9
164,25
884,48
427,22
731,21
775,11
161,25
948,11
625,11
82,42
557,26
10,42
318,42
50,32
338,34
463,47
358,26
994,21
286,11
276,42
913,20
620,31
807,18
115,22
887,11
606,20
214,26
154,21
923,39
33,11
358,42
590,41
316,47
370,11
17,26
391,42
914,22
560,33
575,34
498,36
100,26
561,31
209,8
610,42
36,23
449,42
735,11
690,15
625,22
175,11
346,42
285,27
575,11
177,41
747,41
13,26
668,22
8,25
165,42
791,11
197,26
844,39
142,33
864,42
5,31
940,11
129,41
940,42
803,11
147,27
710,39
475,46
243,11
492,42
959,11
444,42
22,22
25,42
661,22
375,34
951,25
144,11
603,11
189,1
519,11
657,11
985,25
255,11
61,42
278,20
141,11
78,13
944,18
607,26
223,42
632,26
51,27
526,22
198,11
567,11
804,27
927,11
663,14
847,11
759,26
600,23
179,42
979,42
796,4
385,39
19,21
368,48
218,11
884,11
775,7
699,25
718,34
243,4
413,11
230,41
190,42
396,41
685,26
206,11
201,18
368,42
956,11
562,42
2,26
144,42
80,42
957,22
341,26
74,26
594,11
590,11
557,40
256,42
700,11
505,11
96,14
668,11
335,42
783,2
740,36
144,34
682,24
790,25
885,34
364,26
41,26
763,42
443,48
141,41
435,42
204,41
503,42
851,11
583,22
341,11
658,11
192,42
538,14
781,42
208,26
146,20
570,18
877,11
216,26
596,20
497,42
944,11
680,11
805,26
309,11
473,11
904,11
583,12
677,44
204,11
44,42
39,9
429,26
247,27
209,18
810,11
69,11
319,27
226,42
623,41
671,23
907,42
320,23
769,22
52,40
128,2
686,28
568,25
21,44
883,44
918,34
846,42
93,42
361,11
847,39
63,25
530,11
871,42
405,42
511,42
151,39
743,18
613,27
591,11
709,41
498,40
292,42
119,27
375,42
454,42
280,22
749,25
125,11
438,15
956,11
684,11
528,14
875,40
982,22
813,27
353,26
727,39
189,28
883,26
810,41
255,11
423,33
899,39
489,22
521,26
395,22
94,25
330,34
434,26
663,41
278,26
634,41
408,25
229,45
16,23
50,25
883,39
551,27
72,9
912,31
946,5
197,34
188,26
790,6
52,27
314,11
720,42
342,11
917,44
74,22
736,23
240,11
681,42
644,39
146,18
994,42
939,18
237,22
262,11
982,42
30,11
246,42
786,42
446,42
391,42
189,42
555,11
567,11
606,11
172,27
177,22
471,34
881,39
608,18
394,18
974,49
246,26
41,41
961,27
333,42
935,22
504,42
111,11
77,41
847,11
146,41
151,42
24,42
861,23
274,26
681,11
490,28
210,11
987,30
48,42
572,25
802,34
657,42
668,41
304,42
772,11
808,18
296,11
902,36
127,42
527,11
180,23
501,22
288,25
810,42
463,11
463,48
833,19
139,19
864,25
689,42
171,11
691,25
245,40
412,8
745,42
24,27
897,11
70,11
328,44
233,42
979,11
58,14
718,42
537,18
46,42
143,11
694,42
249,22
624,11
919,42
117,11
808,42
167,41
146,27
476,42
649,28
215,1
992,20
928,21
171,37
682,42
761,23
683,46
569,42
275,27
99,26
440,42
48,10
380,11
69,42
801,42
999,11
618,11
303,31
955,27
209,11
376,12
971,11
478,42
577,42
114,11
345,9
251,11
158,25
968,11
39,11
801,11
307,42
791,42
59,31
858,26
292,42
368,31
279,22
531,11
854,22
843,22
724,11
555,11
871,42
484,11
641,42
365,28
175,42
484,11
923,42
535,42
939,41
311,26
802,42
126,2
932,25
939,9
12,26
532,3
696,22
708,48
822,41
378,26
537,42
815,11
123,11
719,11
880,26
25,39
331,11
3,24
286,9
120,20
786,25
238,11
879,42
217,26
68,26
487,20
87,25
986,27
744,39
51,42
596,26
979,11
338,34
378,11
8,42
26,11
818,25
676,42
151,11
116,42
731,11
217,11
312,26
28,40
667,25
151,42
671,14
191,42
323,26
27,42
286,42
662,41
375,30
458,27
695,27
915,11
407,12
455,41
896,11
183,41
616,26
938,22
89,42
302,26
157,11
201,20
132,18
736,22
144,43
79,22
515,42
728,42
762,11
725,26
161,15
471,41
143,11
725,42
876,42
37,11
214,30
90,20
957,42
791,11
764,42
789,1
647,23
702,22
341,22
449,11
761,42
535,26
112,26
809,42
154,11
58,0
665,41
262,11
257,42
900,22
509,31
371,42
592,22
26,11
885,11
127,20
679,22
318,42
969,27
310,42
322,42
369,27
151,42
498,11
71,39
367,11
799,41
828,11
486,21
370,42
343,23
790,42
833,20
709,26
171,22
68,34
933,19
103,26
255,29
240,42
82,18
989,22
760,26
777,11
175,47
268,44
369,42
619,40
923,26
770,42
576,24
167,44
895,11
521,41
638,42
975,20
792,27
850,42
391,20
172,34
8,42
595,27
603,44
8,47
894,41
546,42
108,42
504,11
999,39
842,42
272,42
610,22
279,42
980,22
272,26
1,34
281,39
497,42
35,41
920,26
902,42
741,11
106,26
628,42
208,25
976,11
77,21
96,26
603,16
838,39
474,22
9,9
533,26
53,39
469,11
939,33
475,41
772,42
520,20
962,14
863,11
259,42
935,13
154,25
878,42
362,11
437,22
226,27
240,42
372,27
709,9
14,18
898,26
342,22
449,25
108,11
515,49
645,42
385,11
830,26
708,39
314,21
675,27
794,11
988,11
181,41
426,44
475,41
389,22
822,22
934,18
450,11
577,11
688,20
568,34
608,42
635,11
502,42
403,11
703,25
267,31
454,39
100,11
43,23
756,27
625,31
443,9
335,25
133,14
148,42
832,33
300,18
663,20
103,11
696,9
543,23
4,22
799,14
660,27
568,41
397,25
433,11
227,27
268,42
445,11
617,42
796,12
763,42
151,7
533,42
775,11
114,4
402,11
656,24
710,42
561,11
499,21
394,24
458,26
421,42
215,42
879,43
483,11
998,34
647,48
710,11
450,26
501,11
522,42
781,23
86,42
252,42
472,42
293,11
647,27
161,27
448,11
665,42
168,42
186,22
551,42
613,11
86,42
512,46
830,25
261,27
978,45
268,26
104,22
8,27
629,11
502,24
267,44
637,42
692,41
885,2
946,11
872,18
657,42
681,9
331,11
523,42
569,11
494,42
257,11
224,41
93,23
310,11
156,24
739,11
989,11
379,11
733,32
293,18
686,42
14,41
602,39
646,28
514,26
840,22
941,11
573,42
190,39
58,27
187,42
37,26
343,34
84,11
714,22
149,13
749,26
897,11
485,42
71,34
607,42
448,7
150,41
684,22
817,11
22,26
240,34
514,11
624,11
747,6
673,42
313,26
411,27
326,27
137,11
875,25
494,26
153,40
548,18
488,15
956,13
62,34
467,11
743,25
770,42
691,11
602,14
430,20
397,41
518,24
616,42
795,27
626,40
290,41
347,23
568,11
265,11
733,11
231,11
290,11
515,44
583,42
601,14
17,42
413,45
986,23
222,25
955,11
334,41
408,18
326,27
625,34
917,42
873,38
424,39
698,41
205,41
731,16
991,42
859,25
439,34
682,42
205,26
770,15
738,27
364,20
286,41
657,42
393,11
793,18
800,41
771,41
415,7
651,42
651,42
522,42
672,20
235,42
51,42
876,42
176,34
255,34
483,22
177,40
515,26
528,22
315,42
55,11
460,20
390,34
229,26
282,26
224,42
950,42
688,26
544,42
135,22
935,48
812,11
855,39
193,11
276,40
535,39
813,13
719,22
723,34
962,26
836,22
854,45
245,21
245,27
665,42
223,11
940,11
152,11
373,11
961,42
608,41
730,42
993,23
137,20
134,27
242,20
912,11
833,45
133,25
817,41
548,42
614,11
947,39
730,11
908,42
706,22
378,26
381,1
352,3
446,9
309,42
326,23
999,22
782,42
753,20
625,42
114,27
438,25
767,30
329,11
456,21
380,11
339,18
755,29
789,27
932,9
168,41
882,11
925,41
931,43
518,22
541,7
461,26
943,43
843,42
230,11
374,27
482,39
485,21
701,18
3,41
46,23
235,41
376,39
18,27
517,42
799,42
44,34
625,11
309,26
166,22
129,27
139,10
824,34
416,11
483,20
936,11
179,25
341,11
666,23
64,21
14,11
736,22
728,11
19,42
757,34
628,33
596,23
272,48
318,11
318,15
479,40
698,11
536,42
806,25
265,44
334,20
440,39
304,39
659,11
865,21
576,22
183,23
277,22
834,42
693,3
156,42
732,14
827,22
345,33
264,40
246,11
856,11
30,11
763,25
316,42
19,42
900,4
64,11
983,42
554,22
347,18
952,34
350,22
885,39
397,42
577,15
182,21
419,42
487,22
436,11
977,11
324,18
34,11
49,41
588,48
732,24
887,42
812,42
638,42
403,15
881,34
720,44
3,42
807,11
106,42
486,34
350,20
979,22
335,42
815,26
187,42
727,11
128,42
42,11
116,42
276,22
146,11
